ID,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
110307,City Hotel,0,74,2017,April,17,24,1,1,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,171.0,0,0,Check-Out,2017-04-26
110308,City Hotel,0,45,2017,April,17,24,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,7.0,,0,Transient,108.0,0,0,Check-Out,2017-04-26
110309,City Hotel,0,130,2017,April,16,22,2,2,2,0.0,0,SC,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,89.0,0,1,Check-Out,2017-04-26
110310,City Hotel,0,43,2017,April,17,23,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,145.0,0,0,Check-Out,2017-04-26
110311,City Hotel,0,43,2017,April,17,23,2,1,1,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,145.0,0,0,Check-Out,2017-04-26
110312,City Hotel,0,31,2017,April,16,21,2,3,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21.0,,0,Transient-Party,75.0,0,0,Check-Out,2017-04-26
110313,City Hotel,0,31,2017,April,16,21,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,85.0,0,0,Check-Out,2017-04-26
110314,City Hotel,0,73,2017,April,17,23,2,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,108.0,0,0,Check-Out,2017-04-26
110315,City Hotel,0,31,2017,April,16,21,2,3,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21.0,,0,Transient-Party,75.0,0,1,Check-Out,2017-04-26
110316,City Hotel,0,73,2017,April,17,23,2,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,108.0,0,0,Check-Out,2017-04-26
110317,City Hotel,0,31,2017,April,16,21,2,3,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21.0,,0,Transient-Party,75.0,0,1,Check-Out,2017-04-26
110318,City Hotel,0,184,2017,April,16,20,2,4,3,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.4,0,2,Check-Out,2017-04-26
110319,City Hotel,0,125,2017,April,16,21,2,3,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,120.0,0,1,Check-Out,2017-04-26
110320,City Hotel,0,125,2017,April,16,21,2,3,3,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,160.0,0,1,Check-Out,2017-04-26
110321,City Hotel,0,85,2017,April,17,23,2,1,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,108.0,0,0,Check-Out,2017-04-26
110322,City Hotel,0,31,2017,April,16,21,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,85.0,0,0,Check-Out,2017-04-26
110323,City Hotel,0,68,2017,April,16,21,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.0,1,0,Check-Out,2017-04-26
110324,City Hotel,0,31,2017,April,16,21,2,3,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21.0,,0,Transient-Party,75.0,0,1,Check-Out,2017-04-26
110325,City Hotel,0,31,2017,April,16,21,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,85.0,0,0,Check-Out,2017-04-26
110326,City Hotel,0,31,2017,April,16,21,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,85.0,0,0,Check-Out,2017-04-26
110327,City Hotel,0,31,2017,April,16,21,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,85.0,0,0,Check-Out,2017-04-26
110328,City Hotel,0,31,2017,April,16,21,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,85.0,0,0,Check-Out,2017-04-26
110329,City Hotel,0,31,2017,April,16,21,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,85.0,0,0,Check-Out,2017-04-26
110330,City Hotel,0,31,2017,April,16,21,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,85.0,0,0,Check-Out,2017-04-26
110331,City Hotel,0,31,2017,April,16,21,2,3,1,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21.0,,0,Transient-Party,75.0,0,1,Check-Out,2017-04-26
110332,City Hotel,0,78,2017,April,17,23,2,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,92.17,0,1,Check-Out,2017-04-26
110333,City Hotel,0,8,2017,April,16,21,2,3,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21.0,,0,Transient-Party,75.0,0,0,Check-Out,2017-04-26
110334,City Hotel,0,174,2017,April,16,21,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,117.0,0,1,Check-Out,2017-04-26
110335,City Hotel,0,97,2017,April,16,22,2,2,3,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,172.8,0,2,Check-Out,2017-04-26
110336,City Hotel,0,69,2017,April,16,21,2,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,108.0,0,0,Check-Out,2017-04-26
110337,City Hotel,0,40,2017,April,16,21,2,3,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,190.0,0,2,Check-Out,2017-04-26
110338,City Hotel,0,217,2017,April,17,25,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,99.0,0,1,Check-Out,2017-04-26
110339,City Hotel,0,217,2017,April,17,25,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,,0,Transient,99.0,0,1,Check-Out,2017-04-26
110340,City Hotel,0,170,2017,April,16,21,2,3,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,99.0,0,3,Check-Out,2017-04-26
110341,City Hotel,0,174,2017,April,16,21,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,117.0,0,1,Check-Out,2017-04-26
110342,City Hotel,0,40,2017,April,16,22,2,2,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,190.0,0,1,Check-Out,2017-04-26
110343,City Hotel,0,103,2017,April,17,23,2,1,2,2.0,0,HB,FRA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,83.0,,0,Transient,224.0,0,0,Check-Out,2017-04-26
110344,City Hotel,0,194,2017,April,16,21,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,2,Check-Out,2017-04-26
110345,City Hotel,0,194,2017,April,16,21,2,3,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.4,0,2,Check-Out,2017-04-26
110346,City Hotel,0,194,2017,April,16,21,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,2,Check-Out,2017-04-26
110347,City Hotel,0,155,2017,April,16,20,2,4,2,0.0,0,BB,FIN,Direct,Direct,0,0,0,E,E,2,No Deposit,14.0,,0,Transient,153.0,1,0,Check-Out,2017-04-26
110348,City Hotel,0,120,2017,April,17,23,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,89.1,0,0,Check-Out,2017-04-26
110349,City Hotel,0,86,2017,April,17,23,2,1,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,105.0,0,3,Check-Out,2017-04-26
110350,City Hotel,0,5,2017,April,17,25,0,1,2,2.0,0,HB,NLD,Direct,Direct,0,0,0,E,E,1,No Deposit,14.0,,0,Transient,275.0,0,1,Check-Out,2017-04-26
110351,City Hotel,0,102,2017,April,17,24,1,1,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,Check-Out,2017-04-26
110352,City Hotel,0,93,2017,April,16,22,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,85.0,0,0,Check-Out,2017-04-27
110353,City Hotel,0,93,2017,April,16,22,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,85.0,0,0,Check-Out,2017-04-27
110354,City Hotel,0,150,2017,April,17,24,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,89.1,0,0,Check-Out,2017-04-27
110355,City Hotel,0,131,2017,April,17,24,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,1,Check-Out,2017-04-27
110356,City Hotel,0,84,2017,April,17,25,0,2,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,90.09,0,1,Check-Out,2017-04-27
110357,City Hotel,0,99,2017,April,16,22,2,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,0,Check-Out,2017-04-27
110358,City Hotel,0,62,2017,April,17,24,1,2,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,89.1,0,0,Check-Out,2017-04-27
110359,City Hotel,0,310,2017,April,17,23,2,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,83.75,0,1,Check-Out,2017-04-27
110360,City Hotel,0,47,2017,April,17,24,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,1,Check-Out,2017-04-27
110361,City Hotel,0,279,2017,April,17,24,1,2,1,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,109.8,0,1,Check-Out,2017-04-27
110362,City Hotel,0,279,2017,April,17,24,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,1,Check-Out,2017-04-27
110363,City Hotel,0,6,2017,April,17,26,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,94.0,,0,Transient-Party,65.0,0,0,Check-Out,2017-04-27
110364,City Hotel,0,41,2017,April,17,26,0,1,1,0.0,0,BB,GRC,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,280.0,0,Transient-Party,110.0,0,0,Check-Out,2017-04-27
110365,City Hotel,0,310,2017,April,17,23,2,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,83.75,0,0,Check-Out,2017-04-27
110366,City Hotel,0,310,2017,April,17,23,2,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,41.88,0,0,Check-Out,2017-04-27
110367,City Hotel,0,310,2017,April,17,23,2,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,83.75,0,0,Check-Out,2017-04-27
110368,City Hotel,0,310,2017,April,17,23,2,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21.0,,0,Transient-Party,68.88,0,0,Check-Out,2017-04-27
110369,City Hotel,0,310,2017,April,17,23,2,2,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21.0,,0,Transient-Party,68.88,0,0,Check-Out,2017-04-27
110370,City Hotel,0,13,2017,April,17,23,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,21.0,,0,Transient-Party,68.88,0,0,Check-Out,2017-04-27
110371,City Hotel,0,310,2017,April,17,23,2,2,1,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21.0,,0,Transient-Party,68.88,0,0,Check-Out,2017-04-27
110372,City Hotel,0,310,2017,April,17,23,2,2,2,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,83.75,0,0,Check-Out,2017-04-27
110373,City Hotel,0,310,2017,April,17,23,2,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,83.75,0,0,Check-Out,2017-04-27
110374,City Hotel,0,310,2017,April,17,23,2,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,83.75,0,1,Check-Out,2017-04-27
110375,City Hotel,0,41,2017,April,17,26,0,1,1,0.0,0,BB,ROU,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,280.0,0,Transient-Party,110.0,0,0,Check-Out,2017-04-27
110376,City Hotel,0,2,2017,April,17,26,0,1,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,170.0,0,1,Check-Out,2017-04-27
110377,City Hotel,0,67,2017,April,17,23,2,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,89.1,0,0,Check-Out,2017-04-27
110378,City Hotel,0,5,2017,April,17,26,0,1,1,0.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,1,No Deposit,14.0,,0,Transient,215.0,0,0,Check-Out,2017-04-27
110379,City Hotel,0,148,2017,April,17,25,0,2,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,1,1,Check-Out,2017-04-27
110380,City Hotel,0,41,2017,April,17,26,0,1,1,0.0,0,BB,BEL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,280.0,0,Transient-Party,110.0,0,0,Check-Out,2017-04-27
110381,City Hotel,0,7,2017,April,17,26,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,,219.0,0,Transient,110.0,0,0,Check-Out,2017-04-27
110382,City Hotel,0,6,2017,April,17,26,0,1,1,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,185.0,0,0,Check-Out,2017-04-27
110383,City Hotel,0,2,2017,April,17,26,0,1,1,0.0,0,BB,ESP,Aviation,Corporate,0,0,0,D,D,0,No Deposit,153.0,,0,Transient,110.0,0,0,Check-Out,2017-04-27
110384,City Hotel,0,75,2017,April,17,24,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,0,Check-Out,2017-04-27
110385,City Hotel,0,74,2017,April,17,23,2,2,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,2,Check-Out,2017-04-27
110386,City Hotel,0,65,2017,April,17,23,2,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,89.1,0,0,Check-Out,2017-04-27
110387,City Hotel,0,164,2017,April,17,24,1,2,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,99.0,0,0,Check-Out,2017-04-27
110388,City Hotel,0,58,2017,April,17,23,2,2,2,0.0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,436.0,,0,Transient,89.1,0,2,Check-Out,2017-04-27
110389,City Hotel,0,58,2017,April,17,23,2,2,2,0.0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,436.0,,0,Transient,89.1,0,2,Check-Out,2017-04-27
110390,City Hotel,0,94,2017,April,16,19,2,6,2,0.0,0,HB,DEU,Direct,Direct,0,0,0,D,D,1,No Deposit,14.0,,0,Transient,170.3,0,1,Check-Out,2017-04-27
110391,City Hotel,0,98,2017,April,17,24,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,85.0,0,0,Check-Out,2017-04-27
110392,City Hotel,0,98,2017,April,17,24,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,85.0,0,0,Check-Out,2017-04-27
110393,City Hotel,0,5,2017,April,17,26,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,2,No Deposit,14.0,,0,Transient,0.0,1,3,Check-Out,2017-04-27
110394,City Hotel,0,64,2017,April,17,23,2,2,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,2,Check-Out,2017-04-27
110395,City Hotel,0,3,2017,April,17,26,0,1,3,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,,0,Transient,287.0,0,1,Check-Out,2017-04-27
110396,City Hotel,0,135,2017,April,17,24,1,2,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,99.0,0,0,Check-Out,2017-04-27
110397,City Hotel,0,135,2017,April,17,24,1,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,99.0,0,0,Check-Out,2017-04-27
110398,City Hotel,0,21,2017,April,17,26,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,219.0,0,Transient,104.0,1,1,Check-Out,2017-04-27
110399,City Hotel,0,121,2017,April,17,24,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.0,0,1,Check-Out,2017-04-27
110400,City Hotel,0,4,2017,April,17,27,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,0.0,0,2,Check-Out,2017-04-30
110401,City Hotel,0,59,2017,April,17,26,0,1,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,130.5,0,2,Check-Out,2017-04-27
110402,City Hotel,0,204,2017,April,17,23,2,2,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,210.0,0,4,Check-Out,2017-04-27
110403,City Hotel,0,204,2017,April,17,23,2,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,B,A,1,No Deposit,9.0,,0,Transient,114.5,0,4,Check-Out,2017-04-27
110404,City Hotel,0,202,2017,April,17,23,2,2,0,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,B,A,0,No Deposit,9.0,,0,Transient,114.5,0,3,Check-Out,2017-04-27
110405,City Hotel,0,137,2017,April,17,24,1,2,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,105.25,0,0,Check-Out,2017-04-27
110406,City Hotel,0,41,2017,April,17,26,0,1,1,0.0,0,BB,DEU,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,280.0,0,Transient-Party,110.0,0,0,Check-Out,2017-04-27
110407,City Hotel,0,110,2017,April,16,22,2,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,175.5,0,0,Check-Out,2017-04-27
110408,City Hotel,0,102,2017,April,17,24,1,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27.0,,0,Transient,98.1,0,1,Check-Out,2017-04-27
110409,City Hotel,0,41,2017,April,17,26,0,1,2,0.0,0,BB,POL,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,280.0,0,Transient-Party,120.0,0,0,Check-Out,2017-04-27
110410,City Hotel,0,89,2017,April,17,24,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,85.0,0,0,Check-Out,2017-04-27
110411,City Hotel,0,97,2017,April,17,23,2,2,3,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,115.0,0,0,Check-Out,2017-04-27
110412,City Hotel,0,45,2017,April,17,24,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,89.1,0,0,Check-Out,2017-04-27
110413,City Hotel,0,1,2017,April,17,25,0,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,8.0,,0,Transient,175.5,0,0,Check-Out,2017-04-27
110414,City Hotel,0,41,2017,April,17,26,0,1,1,0.0,0,BB,SWE,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,280.0,0,Transient-Party,110.0,0,0,Check-Out,2017-04-27
110415,City Hotel,0,40,2017,April,17,25,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,280.0,0,Transient-Party,110.0,0,0,Check-Out,2017-04-27
110416,City Hotel,0,132,2017,April,17,23,2,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,2,Check-Out,2017-04-27
110417,City Hotel,0,40,2017,April,17,25,0,2,1,0.0,0,BB,NLD,Corporate,Corporate,0,0,0,A,B,1,No Deposit,,280.0,0,Transient-Party,110.0,0,0,Check-Out,2017-04-27
110418,City Hotel,0,6,2017,April,17,26,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,94.0,,0,Transient-Party,65.0,0,0,Check-Out,2017-04-27
110419,City Hotel,0,4,2017,April,17,25,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,,0,Transient,199.0,0,2,Check-Out,2017-04-27
110420,City Hotel,0,108,2017,April,17,24,1,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,108.0,0,1,Check-Out,2017-04-27
110421,City Hotel,0,93,2017,April,16,22,2,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,105.0,0,2,Check-Out,2017-04-27
110422,City Hotel,0,59,2017,April,17,26,0,1,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,130.5,0,2,Check-Out,2017-04-27
110423,City Hotel,0,0,2017,April,17,26,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,219.0,0,Transient,134.0,1,0,Check-Out,2017-04-27
110424,City Hotel,0,109,2017,April,17,25,0,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,159.0,0,2,Check-Out,2017-04-28
110425,City Hotel,0,46,2017,April,17,23,2,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.2,0,1,Check-Out,2017-04-28
110426,City Hotel,0,1,2017,April,17,27,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,0,Check-Out,2017-04-28
110427,City Hotel,0,68,2017,April,16,21,2,5,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.2,0,2,Check-Out,2017-04-28
110428,City Hotel,0,62,2017,April,17,24,1,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,82.08,0,1,Check-Out,2017-04-28
110429,City Hotel,0,79,2017,April,17,24,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.75,0,1,Check-Out,2017-04-28
110430,City Hotel,0,30,2017,April,17,27,0,1,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,124.0,0,1,Check-Out,2017-04-28
110431,City Hotel,0,2,2017,April,17,27,0,1,1,0.0,0,SC,CMR,Offline TA/TO,GDS,0,0,0,A,A,0,No Deposit,195.0,,0,Transient,0.0,0,0,Check-Out,2017-04-28
110432,City Hotel,0,129,2017,April,17,24,1,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.75,0,3,Check-Out,2017-04-28
110433,City Hotel,0,85,2017,April,17,24,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,123.75,0,0,Check-Out,2017-04-28
110434,City Hotel,0,15,2017,April,17,27,0,1,1,0.0,0,BB,GBR,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,435.0,0,Transient,95.0,0,0,Check-Out,2017-04-28
110435,City Hotel,0,0,2017,April,17,27,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,136.8,0,1,Check-Out,2017-04-28
110436,City Hotel,0,30,2017,April,17,27,0,1,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,124.0,0,0,Check-Out,2017-04-28
110437,City Hotel,0,25,2017,April,17,28,0,1,1,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Group,115.0,0,2,Check-Out,2017-04-29
110438,City Hotel,0,155,2017,April,17,24,1,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.0,0,1,Check-Out,2017-04-28
110439,City Hotel,0,26,2017,April,17,26,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,87.0,,0,Transient-Party,130.0,0,0,Check-Out,2017-04-28
